unidade;ano;mes;porte;quantidade
MOV;2023,0;5,0;PORTE III;21,0
MOV;2023,0;5,0;PORTE IV;11,0
MOV;2023,0;5,0;PORTE SEM INFORMAÇÃO;2,0
MOV;2023,0;6,0;PORTE I;263,0
MOV;2023,0;6,0;PORTE II;88,0
MOV;2023,0;6,0;PORTE III;19,0
MOV;2023,0;6,0;PORTE IV;13,0
MOV;2023,0;6,0;PORTE SEM INFORMAÇÃO;0,0
MOV;2023,0;7,0;PORTE I;216,0
MOV;2023,0;7,0;PORTE II;80,0
MOV;2023,0;7,0;PORTE III;25,0
MOV;2023,0;7,0;PORTE IV;11,0
MOV;2023,0;7,0;PORTE SEM INFORMAÇÃO;0,0
MOV;2023,0;8,0;PORTE I;272,0
MOV;2023,0;8,0;PORTE II;72,0
MOV;2023,0;8,0;PORTE III;18,0
MOV;2023,0;8,0;PORTE IV;16,0
MOV;2023,0;8,0;PORTE SEM INFORMAÇÃO;0,0
MOV;2023,0;9,0;PORTE I;239,0
MOV;2023,0;9,0;PORTE II;78,0
MOV;2023,0;9,0;PORTE III;16,0
MOV;2023,0;9,0;PORTE IV;18,0
MOV;2023,0;9,0;PORTE SEM INFORMAÇÃO;0,0
MOV;2023,0;10,0;PORTE I;250,0
MOV;2023,0;10,0;PORTE II;81,0
MOV;2023,0;10,0;PORTE III;26,0
MOV;2023,0;10,0;PORTE IV;16,0
MOV;2023,0;10,0;PORTE SEM INFORMAÇÃO;0,0
MOV;2023,0;11,0;PORTE I;277,0
MOV;2023,0;11,0;PORTE II;59,0
MOV;2023,0;11,0;PORTE III;19,0
MOV;2023,0;11,0;PORTE IV;20,0
MOV;2023,0;11,0;PORTE SEM INFORMAÇÃO;0,0
MOV;2023,0;12,0;PORTE I;253,0
MOV;2023,0;12,0;PORTE II;81,0
MOV;2023,0;12,0;PORTE III;20,0
MOV;2023,0;12,0;PORTE IV;21,0
MOV;2023,0;12,0;PORTE SEM INFORMAÇÃO;0,0
MOV;2024,0;1,0;PORTE I;241,0
MOV;2024,0;1,0;PORTE II;61,0
MOV;2024,0;1,0;PORTE III;18,0
MOV;2024,0;1,0;PORTE IV;12,0
MOV;2024,0;1,0;PORTE SEM INFORMAÇÃO;1,0
MOV;2024,0;2,0;PORTE I;244,0
MOV;2024,0;2,0;PORTE II;92,0
MOV;2024,0;2,0;PORTE III;21,0
MOV;2024,0;2,0;PORTE IV;17,0
MOV;2024,0;2,0;PORTE SEM INFORMAÇÃO;0,0
MOV;2024,0;3,0;PORTE I;246,0
MOV;2024,0;3,0;PORTE II;96,0
MOV;2024,0;3,0;PORTE III;29,0
MOV;2024,0;3,0;PORTE IV;15,0
MOV;2024,0;3,0;PORTE SEM INFORMAÇÃO;2,0
MOV;2024,0;4,0;PORTE I;234,0
MOV;2024,0;4,0;PORTE II;82,0
MOV;2024,0;4,0;PORTE III;26,0
MOV;2024,0;4,0;PORTE IV;20,0
MOV;2024,0;4,0;PORTE SEM INFORMAÇÃO;0,0
MOV;2024,0;5,0;PORTE I;237,0
MOV;2024,0;5,0;PORTE II;122,0
MOV;2024,0;5,0;PORTE III;20,0
MOV;2024,0;5,0;PORTE IV;12,0
MOV;2024,0;5,0;PORTE SEM INFORMAÇÃO;1,0
MOV;2024,0;6,0;PORTE I;252,0
MOV;2024,0;6,0;PORTE II;86,0
MOV;2024,0;6,0;PORTE III;19,0
MOV;2024,0;6,0;PORTE IV;12,0
MOV;2024,0;6,0;PORTE SEM INFORMAÇÃO;2,0
MOV;2024,0;7,0;PORTE I;244,0
MOV;2024,0;7,0;PORTE II;55,0
MOV;2024,0;7,0;PORTE III;26,0
MOV;2024,0;7,0;PORTE IV;15,0
MOV;2024,0;7,0;PORTE SEM INFORMAÇÃO;0,0
MOV;2024,0;8,0;PORTE I;233,0
MOV;2024,0;8,0;PORTE II;95,0
MOV;2024,0;8,0;PORTE III;27,0
MOV;2024,0;8,0;PORTE IV;18,0
MOV;2024,0;8,0;PORTE SEM INFORMAÇÃO;0,0
MOV;2024,0;9,0;PORTE I;274,0
MOV;2024,0;9,0;PORTE II;99,0
MOV;2024,0;9,0;PORTE III;17,0
MOV;2024,0;9,0;PORTE IV;17,0
MOV;2024,0;9,0;PORTE SEM INFORMAÇÃO;0,0
MOV;2024,0;10,0;PORTE I;233,0
MOV;2024,0;10,0;PORTE II;72,0
MOV;2024,0;10,0;PORTE III;18,0
MOV;2024,0;10,0;PORTE IV;17,0
MOV;2024,0;10,0;PORTE SEM INFORMAÇÃO;0,0
MOV;2024,0;11,0;PORTE I;193,0
MOV;2024,0;11,0;PORTE II;69,0
MOV;2024,0;11,0;PORTE III;17,0
MOV;2024,0;11,0;PORTE IV;14,0
MOV;2024,0;11,0;PORTE SEM INFORMAÇÃO;0,0
MOV;2024,0;12,0;PORTE I;185,0
MOV;2024,0;12,0;PORTE II;67,0
MOV;2024,0;12,0;PORTE III;22,0
MOV;2024,0;12,0;PORTE IV;15,0
MOV;2024,0;12,0;PORTE SEM INFORMAÇÃO;1,0
MOV;2025,0;1,0;PORTE I;227,0
MOV;2025,0;1,0;PORTE II;77,0
MOV;2025,0;1,0;PORTE III;17,0
MOV;2025,0;1,0;PORTE IV;20,0
MOV;2025,0;1,0;PORTE SEM INFORMAÇÃO;0,0
MOV;2025,0;2,0;PORTE I;201,0
MOV;2025,0;2,0;PORTE II;86,0
MOV;2025,0;2,0;PORTE III;32,0
MOV;2025,0;2,0;PORTE IV;14,0
MOV;2025,0;2,0;PORTE SEM INFORMAÇÃO;0,0
MOV;2025,0;3,0;PORTE I;247,0
MOV;2025,0;3,0;PORTE II;105,0
MOV;2025,0;3,0;PORTE III;26,0
MOV;2025,0;3,0;PORTE IV;27,0
MOV;2025,0;3,0;PORTE SEM INFORMAÇÃO;0,0
MOV;2025,0;4,0;PORTE I;253,0
MOV;2025,0;4,0;PORTE II;107,0
MOV;2025,0;4,0;PORTE III;32,0
MOV;2025,0;4,0;PORTE IV;25,0
MOV;2025,0;4,0;PORTE SEM INFORMAÇÃO;0,0
MOV;2025,0;5,0;PORTE I;253,0
MOV;2025,0;5,0;PORTE II;108,0
MOV;2025,0;5,0;PORTE III;22,0
MOV;2025,0;5,0;PORTE IV;25,0
MOV;2025,0;5,0;PORTE SEM INFORMAÇÃO;0,0
MOV;2025,0;6,0;PORTE I;280,0
MOV;2025,0;6,0;PORTE II;86,0
MOV;2025,0;6,0;PORTE III;24,0
MOV;2025,0;6,0;PORTE IV;13,0
MOV;2025,0;6,0;PORTE SEM INFORMAÇÃO;0,0
MOV;2025,0;7,0;PORTE I;243,0
MOV;2025,0;7,0;PORTE II;82,0
MOV;2025,0;7,0;PORTE III;21,0
MOV;2025,0;7,0;PORTE IV;14,0
MOV;2025,0;7,0;PORTE SEM INFORMAÇÃO;0,0
MOV;2025,0;8,0;PORTE I;247,0
MOV;2025,0;8,0;PORTE II;64,0
MOV;2025,0;8,0;PORTE III;21,0
MOV;2025,0;8,0;PORTE IV;13,0
MOV;2025,0;8,0;PORTE SEM INFORMAÇÃO;1,0
MOV;2025,0;9,0;PORTE I;241,0
MOV;2025,0;9,0;PORTE II;71,0
MOV;2025,0;9,0;PORTE III;20,0
MOV;2025,0;9,0;PORTE IV;14,0
MOV;2025,0;9,0;PORTE SEM INFORMAÇÃO;0,0
MOV;2025,0;10,0;PORTE I;242,0
MOV;2025,0;10,0;PORTE II;76,0
MOV;2025,0;10,0;PORTE III;25,0
MOV;2025,0;10,0;PORTE IV;15,0
MOV;2025,0;10,0;PORTE SEM INFORMAÇÃO;0,0
MOV;2025,0;11,0;PORTE I;260,0
MOV;2025,0;11,0;PORTE II;69,0
MOV;2025,0;11,0;PORTE III;16,0
MOV;2025,0;11,0;PORTE IV;11,0
MOV;2025,0;11,0;PORTE SEM INFORMAÇÃO;0,0
MOV;2025,0;12,0;PORTE I;225,0
MOV;2025,0;12,0;PORTE II;59,0
MOV;2025,0;12,0;PORTE III;26,0
MOV;2025,0;12,0;PORTE IV;15,0
MOV;2025,0;12,0;PORTE SEM INFORMAÇÃO;0,0
MOV;2026,0;1,0;PORTE I;241,0
MOV;2026,0;1,0;PORTE II;68,0
MOV;2026,0;1,0;PORTE III;15,0
MOV;2026,0;1,0;PORTE IV;19,0
MOV;2026,0;1,0;PORTE SEM INFORMAÇÃO;0,0
MOV;2026,0;2,0;PORTE I;275,0
MOV;2026,0;2,0;PORTE II;70,0
MOV;2026,0;2,0;PORTE III;17,0
MOV;2026,0;2,0;PORTE IV;26,0
MOV;2026,0;2,0;PORTE SEM INFORMAÇÃO;1,0
Total;;;;
;;;;
Filtros aplicados: estabelecimento não é (Em branco), CEPAI ou MGT Status operacional é Filtro de Ex-Unidades AnoMes não é (Em branco);;;;
